Gender,Age,Income,Employment_Type,Employment_Years,Education,Marital_Status,Dependents,Occupation,Residence_Type,Credit_History,Existing_Loans,Payment_History,Annual_Income,Loan_Amount,Loan_Purpose,Approved
Male,64,6712.0,Salaried,7.0,High School,Divorced,2,Clerk,Rented,None,0,No Delays,80409.0,58000.0,Business,1
Male,42,10259.0,Self-Employed,4.0,Post-Graduate,Widowed,2,Manager,Owned,Good,1,No Delays,126254.0,17000.0,Personal,1
Male,54,4108.0,Self-Employed,5.0,High School,Married,1,Others,Rented,Good,0,No Delays,44360.0,126000.0,Home,1
Male,64,5312.0,Self-Employed,22.0,High School,Single,0,Others,Rented,Good,1,Occasional Delays,60981.0,20000.0,Personal,1
Male,25,5135.0,Salaried,3.0,Graduate,Divorced,1,Sales,Rented,None,1,No Delays,64390.0,33000.0,Personal,1
Male,59,10889.0,Self-Employed,29.0,Graduate,Single,1,Engineer,Owned,Good,2,No Delays,134809.0,20000.0,Personal,1
Male,33,5432.0,Salaried,13.0,Graduate,Single,0,Clerk,Owned,Good,1,No Delays,60356.0,10000.0,Education,1
Male,25,2171.0,Retired,7.0,High School,Divorced,2,Sales,Rented,Good,0,No Delays,28987.0,26000.0,Business,1
Female,18,3907.0,Retired,1.0,High School,Single,1,Clerk,Owned,Good,1,No Delays,44559.0,22000.0,Personal,1
Female,61,11084.0,Salaried,21.0,Post-Graduate,Single,0,Engineer,Rented,Good,1,No Delays,137450.0,35000.0,Personal,1
Female,22,3456.0,Self-Employed,2.0,High School,Single,0,Clerk,Rented,Bad,1,Occasional Delays,40477.0,94000.0,Home,0
Female,20,11107.0,Salaried,2.0,Graduate,Divorced,0,Manager,Owned,None,1,No Delays,134828.0,34000.0,Car,1
Male,18,4470.0,Salaried,1.0,Graduate,Married,3,Sales,Rented,Bad,1,Frequent Delays,57469.0,95000.0,Home,0
Male,21,2784.0,Salaried,2.0,Graduate,Married,0,Sales,Rented,Good,0,Occasional Delays,29356.0,17000.0,Personal,1
Male,57,10888.0,Salaried,12.0,Graduate,Single,0,Engineer,Rented,Good,1,No Delays,127350.0,154000.0,Business,1
Female,52,4440.0,Self-Employed,30.0,High School,Married,1,Sales,Rented,Good,0,No Delays,53037.0,163000.0,Home,1
Female,49,6560.0,Salaried,11.0,Graduate,Married,0,Engineer,Rented,Good,0,No Delays,80002.0,34000.0,Personal,1
Male,59,7387.0,Salaried,21.0,Post-Graduate,Single,0,Engineer,Rented,Good,1,No Delays,83786.0,212000.0,Home,1
Male,51,5943.0,Salaried,1.0,Post-Graduate,Married,0,Engineer,Mortgaged,Bad,0,Frequent Delays,72317.0,45000.0,Business,0
Male,60,5151.0,Self-Employed,20.0,High School,Single,1,Others,Owned,Good,0,No Delays,63464.0,27000.0,Personal,1
Male,42,2803.0,Retired,17.0,High School,Widowed,1,Others,Mortgaged,Bad,0,Frequent Delays,33217.0,23000.0,Business,0
Female,27,8234.0,Self-Employed,6.0,Post-Graduate,Married,0,Manager,Rented,None,1,No Delays,98895.0,103000.0,Business,1
Female,38,5823.0,Self-Employed,3.0,Graduate,Divorced,1,Engineer,Mortgaged,Good,0,No Delays,66336.0,28000.0,Personal,1
Male,63,9423.0,Salaried,16.0,Post-Graduate,Single,3,Engineer,Rented,None,1,No Delays,111963.0,170000.0,Business,1
Female,56,4148.0,Salaried,27.0,High School,Married,0,Sales,Rented,Bad,0,Frequent Delays,53260.0,24000.0,Personal,0
Female,44,4698.0,Salaried,21.0,Graduate,Married,0,Sales,Mortgaged,Good,0,No Delays,61211.0,27000.0,Education,1
Male,44,8738.0,Salaried,5.0,Graduate,Married,0,Engineer,Owned,Good,0,No Delays,100693.0,18000.0,Personal,1
Male,19,13122.0,Self-Employed,0.0,Graduate,Widowed,1,Manager,Owned,Good,1,No Delays,161693.0,44000.0,Car,1
Male,58,8218.0,Salaried,14.0,Graduate,Married,2,Engineer,Owned,Good,0,Occasional Delays,99462.0,12000.0,Education,1
Male,65,3652.0,Self-Employed,10.0,High School,Single,0,Others,Mortgaged,Good,3,No Delays,47287.0,22000.0,Education,1
Male,30,6190.0,Salaried,7.0,Graduate,Married,2,Engineer,Rented,Good,2,No Delays,71649.0,41000.0,Education,1
Male,26,3846.0,Salaried,2.0,High School,Married,0,Sales,Rented,Good,1,No Delays,50149.0,12000.0,Education,1
Male,69,11944.0,Salaried,29.0,Graduate,Married,1,Engineer,Rented,Good,2,No Delays,141502.0,237000.0,Home,1
Male,53,11517.0,Self-Employed,5.0,Post-Graduate,Single,2,Manager,Rented,Good,0,No Delays,139189.0,47000.0,Personal,1
Female,39,9601.0,Self-Employed,1.0,Graduate,Married,0,Engineer,Rented,Good,1,No Delays,111094.0,59000.0,Personal,1
Male,59,4473.0,Retired,28.0,Post-Graduate,Single,1,Engineer,Rented,Good,1,No Delays,57699.0,22000.0,Personal,1
Male,43,6422.0,Salaried,8.0,High School,Married,0,Sales,Mortgaged,Good,1,No Delays,75235.0,9000.0,Education,1
Male,29,1416.0,Unemployed,0.0,Graduate,Married,2,Sales,Owned,Good,2,No Delays,14032.0,8000.0,Personal,1
Female,34,15329.0,Salaried,11.0,Post-Graduate,Married,0,Manager,Owned,Bad,1,Frequent Delays,185680.0,293000.0,Business,0
Male,31,3453.0,Salaried,12.0,High School,Single,2,Clerk,Rented,Good,3,Occasional Delays,46222.0,8000.0,Car,1
Male,31,1777.0,Unemployed,0.0,High School,Married,0,Others,Rented,Good,0,No Delays,22696.0,13000.0,Personal,1
Female,51,10752.0,Salaried,25.0,Graduate,Single,2,Engineer,Rented,Good,1,No Delays,133842.0,321000.0,Home,1
Female,37,4953.0,Self-Employed,11.0,High School,Single,0,Sales,Rented,Good,1,No Delays,60421.0,17000.0,Car,1
Female,28,3562.0,Salaried,1.0,Graduate,Married,2,Sales,Owned,Good,1,Occasional Delays,45306.0,50000.0,Business,1
Male,33,14782.0,Salaried,8.0,Post-Graduate,Divorced,0,Manager,Rented,Good,0,Occasional Delays,178284.0,92000.0,Education,1
Male,68,4224.0,Retired,35.0,Graduate,Married,3,Sales,Rented,Bad,1,Frequent Delays,53653.0,151000.0,Home,0
Female,48,4075.0,Salaried,15.0,High School,Married,0,Clerk,Owned,Bad,2,Frequent Delays,49216.0,80000.0,Home,0
Female,23,9098.0,Self-Employed,0.0,Graduate,Divorced,0,Engineer,Rented,Good,0,No Delays,112641.0,385000.0,Home,1
Female,36,10579.0,Salaried,7.0,Graduate,Married,1,Manager,Rented,Bad,1,Frequent Delays,122537.0,220000.0,Home,0
Female,54,4626.0,Self-Employed,10.0,High School,Single,0,Others,Rented,Good,0,No Delays,59286.0,28000.0,Car,1
Male,21,9423.0,Salaried,3.0,Graduate,Widowed,0,Engineer,Owned,None,3,No Delays,113139.0,47000.0,Personal,1
Female,64,5256.0,Salaried,1.0,Graduate,Married,3,Sales,Mortgaged,Good,0,No Delays,61705.0,12000.0,Personal,1
Male,21,6376.0,Salaried,3.0,Graduate,Single,3,Business Owner,Rented,Good,0,Occasional Delays,73502.0,53000.0,Business,1
Male,37,3658.0,Salaried,11.0,High School,Single,0,Sales,Owned,Good,0,No Delays,45411.0,74000.0,Business,1
Male,27,1910.0,Retired,9.0,Graduate,Married,3,Clerk,Rented,Good,1,No Delays,19178.0,20000.0,Business,1
Male,41,5914.0,Salaried,20.0,High School,Single,1,Sales,Mortgaged,Bad,0,Occasional Delays,68834.0,29000.0,Car,0
Male,52,6734.0,Salaried,30.0,High School,Single,0,Sales,Rented,Good,1,No Delays,79546.0,28000.0,Education,1
Male,43,6094.0,Salaried,0.0,Post-Graduate,Single,2,Engineer,Mortgaged,Good,2,No Delays,68699.0,32000.0,Car,1
Female,54,4757.0,Salaried,22.0,Graduate,Married,1,Clerk,Owned,Good,2,No Delays,60820.0,68000.0,Business,1
Male,55,3615.0,Self-Employed,12.0,High School,Divorced,3,Others,Mortgaged,Good,0,No Delays,42602.0,88000.0,Home,1
Female,38,2101.0,Unemployed,0.0,High School,Single,0,Others,Rented,Good,3,No Delays,20849.0,6000.0,Personal,1
Male,57,4345.0,Salaried,21.0,High School,Divorced,1,Others,Owned,None,1,No Delays,55372.0,29000.0,Personal,1
Male,56,4092.0,Retired,35.0,High School,Divorced,0,Others,Rented,Bad,0,Frequent Delays,48986.0,16000.0,Car,0
Male,38,4952.0,Salaried,16.0,High School,Married,0,Sales,Mortgaged,Good,0,No Delays,58816.0,12000.0,Education,1
Male,27,4001.0,Salaried,0.0,High School,Single,0,Sales,Rented,Good,0,No Delays,52824.0,30000.0,Personal,1
Male,55,5456.0,Self-Employed,5.0,Graduate,Married,3,Sales,Rented,Good,1,No Delays,64144.0,198000.0,Home,1
Male,63,11170.0,Salaried,25.0,Graduate,Divorced,2,Engineer,Owned,Bad,0,Frequent Delays,138531.0,18000.0,Education,0
Male,21,14152.0,Self-Employed,3.0,Graduate,Married,2,Business Owner,Rented,None,0,No Delays,172081.0,602000.0,Home,1
Female,62,5230.0,Retired,21.0,Graduate,Single,1,Engineer,Owned,Good,1,No Delays,62471.0,28000.0,Personal,1
Male,37,4924.0,Salaried,0.0,High School,Married,0,Sales,Owned,Bad,1,Frequent Delays,59731.0,42000.0,Business,0
Female,34,2536.0,Retired,16.0,Post-Graduate,Married,0,Engineer,Rented,Good,1,No Delays,25591.0,51000.0,Home,1
Male,24,14306.0,Self-Employed,0.0,Post-Graduate,Married,0,Business Owner,Mortgaged,Good,1,No Delays,176595.0,79000.0,Personal,1
Female,21,14287.0,Salaried,2.0,Post-Graduate,Single,0,Manager,Rented,None,0,No Delays,172382.0,527000.0,Home,1
Female,46,10244.0,Self-Employed,19.0,Post-Graduate,Single,2,Engineer,Owned,Good,2,No Delays,127852.0,253000.0,Home,1
Female,31,9800.0,Salaried,4.0,Post-Graduate,Married,1,Engineer,Rented,Good,0,No Delays,113180.0,26000.0,Personal,1
Male,20,1553.0,Unemployed,0.0,Graduate,Divorced,0,Engineer,Mortgaged,Good,1,Occasional Delays,22047.0,47000.0,Home,0
Male,41,3032.0,Self-Employed,17.0,High School,Single,0,Others,Rented,Good,1,Occasional Delays,38970.0,16000.0,Personal,1
Male,54,6173.0,Salaried,29.0,Graduate,Widowed,0,Clerk,Rented,Good,0,No Delays,73550.0,136000.0,Home,1
Female,33,5843.0,Salaried,11.0,Graduate,Single,1,Clerk,Mortgaged,None,3,No Delays,75057.0,128000.0,Home,1
Female,69,9862.0,Self-Employed,25.0,Graduate,Married,3,Engineer,Rented,Good,0,No Delays,120417.0,53000.0,Personal,1
Female,21,8817.0,Salaried,0.0,Graduate,Married,1,Engineer,Owned,Bad,0,Occasional Delays,110466.0,54000.0,Personal,0
Male,41,3542.0,Salaried,23.0,High School,Married,2,Sales,Rented,Good,2,No Delays,42563.0,106000.0,Home,1
Female,51,7921.0,Salaried,29.0,Graduate,Divorced,1,Engineer,Mortgaged,Good,1,No Delays,94380.0,27000.0,Personal,1
Female,47,7775.0,Salaried,1.0,Post-Graduate,Single,0,Manager,Rented,None,1,No Delays,89694.0,95000.0,Business,1
Male,35,8246.0,Salaried,14.0,Graduate,Divorced,0,Business Owner,Owned,Good,1,No Delays,94873.0,95000.0,Business,1
Male,36,5943.0,Salaried,11.0,Graduate,Single,2,Clerk,Rented,Good,1,No Delays,69089.0,236000.0,Home,1
Female,48,3676.0,Salaried,14.0,High School,Married,2,Others,Rented,Good,0,No Delays,43574.0,21000.0,Personal,1
Female,36,10016.0,Self-Employed,17.0,Graduate,Married,0,Engineer,Mortgaged,Good,0,No Delays,119768.0,24000.0,Personal,1
Female,66,10259.0,Salaried,13.0,Post-Graduate,Married,1,Manager,Rented,Good,0,No Delays,121542.0,276000.0,Home,1
Male,63,10656.0,Salaried,5.0,Graduate,Single,1,Engineer,Rented,Bad,0,Occasional Delays,129605.0,156000.0,Business,0
Female,36,7316.0,Salaried,11.0,Graduate,Divorced,1,Engineer,Mortgaged,None,1,No Delays,92102.0,37000.0,Car,1
Male,39,4369.0,Salaried,19.0,Graduate,Single,3,Clerk,Rented,Good,0,No Delays,49293.0,55000.0,Business,1
Male,41,3798.0,Salaried,22.0,Graduate,Single,1,Clerk,Owned,Bad,0,Frequent Delays,41300.0,64000.0,Business,0
Male,62,6169.0,Salaried,29.0,High School,Married,1,Sales,Mortgaged,Bad,0,Occasional Delays,69739.0,104000.0,Business,0
Female,29,8711.0,Salaried,5.0,Graduate,Married,0,Manager,Rented,Bad,1,Frequent Delays,107242.0,38000.0,Personal,0
Female,47,6706.0,Self-Employed,25.0,Graduate,Married,0,Engineer,Rented,Good,1,Occasional Delays,80552.0,42000.0,Personal,1
Male,55,8487.0,Self-Employed,29.0,Graduate,Married,0,Manager,Rented,Good,0,Occasional Delays,97234.0,144000.0,Business,1
Male,48,14000.0,Self-Employed,8.0,Graduate,Single,0,Manager,Owned,Good,1,No Delays,172262.0,84000.0,Personal,1
Female,53,7509.0,Self-Employed,29.0,Post-Graduate,Married,2,Business Owner,Mortgaged,Good,0,No Delays,89595.0,52000.0,Education,1
Male,36,5991.0,Self-Employed,3.0,High School,Married,2,Sales,Rented,Good,1,No Delays,75008.0,17000.0,Education,1
Female,65,10263.0,Salaried,16.0,Post-Graduate,Single,0,Engineer,Rented,Good,0,No Delays,124903.0,106000.0,Business,1
Male,62,6860.0,Self-Employed,1.0,High School,Married,2,Sales,Owned,Good,0,Occasional Delays,83386.0,273000.0,Home,1
Male,53,12918.0,Salaried,15.0,Graduate,Married,0,Business Owner,Rented,Good,1,No Delays,154510.0,75000.0,Personal,1
Male,47,4665.0,Self-Employed,23.0,High School,Married,0,Sales,Mortgaged,Good,2,No Delays,54552.0,31000.0,Car,1
Male,66,5117.0,Self-Employed,13.0,Graduate,Married,0,Sales,Rented,Good,0,No Delays,64173.0,37000.0,Business,1
Female,50,6085.0,Salaried,25.0,Graduate,Married,0,Engineer,Mortgaged,Bad,1,Frequent Delays,70331.0,29000.0,Car,0
Male,35,3767.0,Salaried,7.0,High School,Married,0,Others,Rented,Good,1,No Delays,46977.0,8000.0,Personal,1
Male,69,6145.0,Salaried,13.0,Graduate,Married,1,Sales,Rented,Bad,2,Frequent Delays,75645.0,190000.0,Home,0
Female,66,7378.0,Self-Employed,30.0,Post-Graduate,Single,1,Engineer,Rented,None,0,No Delays,87178.0,61000.0,Business,1
Male,45,4533.0,Self-Employed,1.0,High School,Married,3,Clerk,Mortgaged,Bad,0,Occasional Delays,55734.0,9000.0,Education,0
Male,64,4514.0,Retired,30.0,Graduate,Married,0,Engineer,Rented,Bad,2,Frequent Delays,51777.0,5000.0,Education,0
Female,28,7568.0,Salaried,3.0,Graduate,Married,0,Engineer,Rented,None,0,No Delays,95438.0,40000.0,Education,1
Female,62,9798.0,Self-Employed,0.0,Graduate,Married,0,Engineer,Rented,Good,0,No Delays,118816.0,33000.0,Education,1
Male,50,3409.0,Salaried,22.0,High School,Divorced,1,Others,Owned,None,0,No Delays,43714.0,7000.0,Education,1
Female,34,3770.0,Retired,16.0,High School,Married,0,Clerk,Rented,Bad,1,Occasional Delays,40997.0,11000.0,Education,0
Female,23,4491.0,Salaried,2.0,High School,Single,2,Clerk,Mortgaged,Bad,0,Occasional Delays,53978.0,10000.0,Personal,0
Male,21,5223.0,Salaried,1.0,High School,Married,1,Clerk,Owned,Good,2,No Delays,63896.0,110000.0,Business,1
Male,37,5231.0,Salaried,7.0,High School,Divorced,1,Clerk,Owned,Good,0,No Delays,67703.0,18000.0,Education,1
Female,65,6446.0,Self-Employed,24.0,Graduate,Single,1,Engineer,Owned,Good,0,No Delays,77954.0,169000.0,Home,1
Female,64,2495.0,Unemployed,0.0,Post-Graduate,Widowed,0,Engineer,Rented,Good,0,Occasional Delays,34266.0,18000.0,Personal,1
Male,44,6374.0,Salaried,24.0,Post-Graduate,Married,0,Engineer,Rented,Bad,0,Occasional Delays,77609.0,33000.0,Personal,0
Female,32,6765.0,Salaried,2.0,Graduate,Married,0,Manager,Owned,Good,1,Occasional Delays,85136.0,39000.0,Car,1
Female,23,1854.0,Retired,5.0,High School,Single,1,Sales,Rented,Good,1,No Delays,19973.0,55000.0,Home,1
Male,64,6054.0,Salaried,4.0,High School,Single,0,Sales,Rented,Good,0,No Delays,71016.0,123000.0,Business,1
Male,31,12211.0,Self-Employed,5.0,Graduate,Divorced,0,Manager,Rented,Good,0,No Delays,145029.0,30000.0,Personal,1
Male,28,4945.0,Salaried,5.0,High School,Single,3,Sales,Rented,Good,1,No Delays,62514.0,37000.0,Personal,1
Female,56,6850.0,Salaried,25.0,Graduate,Married,0,Sales,Rented,Good,1,Occasional Delays,87064.0,275000.0,Home,1
Male,26,4310.0,Self-Employed,7.0,Graduate,Married,2,Sales,Rented,Good,1,No Delays,52362.0,21000.0,Education,1
Female,43,6132.0,Self-Employed,5.0,Graduate,Single,2,Sales,Owned,Good,1,No Delays,77358.0,219000.0,Home,1
Female,33,15499.0,Salaried,5.0,Graduate,Single,0,Manager,Owned,Good,0,No Delays,185754.0,79000.0,Education,1
Female,22,12190.0,Salaried,3.0,Post-Graduate,Married,0,Business Owner,Rented,None,2,No Delays,145913.0,19000.0,Personal,1
Male,69,4718.0,Self-Employed,6.0,Graduate,Widowed,0,Sales,Rented,Bad,0,Frequent Delays,53437.0,42000.0,Business,0
Female,27,11527.0,Salaried,7.0,Graduate,Married,1,Business Owner,Rented,Bad,0,Occasional Delays,134509.0,235000.0,Business,0
Male,67,4555.0,Retired,33.0,Post-Graduate,Married,1,Manager,Owned,Good,1,No Delays,51297.0,19000.0,Personal,1
Female,20,6192.0,Salaried,2.0,Post-Graduate,Single,2,Business Owner,Owned,Good,2,No Delays,76540.0,22000.0,Personal,1
Male,30,3736.0,Salaried,2.0,Graduate,Married,3,Sales,Mortgaged,Good,1,No Delays,48212.0,23000.0,Education,1
Male,60,4076.0,Retired,22.0,Graduate,Married,1,Sales,Rented,None,0,No Delays,45658.0,17000.0,Car,1
Female,66,16270.0,Self-Employed,0.0,Graduate,Divorced,0,Manager,Rented,Bad,0,Frequent Delays,196037.0,21000.0,Personal,0
Male,47,6445.0,Salaried,0.0,Post-Graduate,Married,0,Engineer,Mortgaged,Good,0,No Delays,80429.0,38000.0,Education,1
Male,62,9563.0,Self-Employed,13.0,Post-Graduate,Married,2,Business Owner,Rented,Bad,2,Frequent Delays,112376.0,333000.0,Home,0
Female,23,4539.0,Salaried,5.0,High School,Single,0,Sales,Rented,Good,0,Occasional Delays,57065.0,10000.0,Personal,1
Female,34,5438.0,Salaried,9.0,Graduate,Widowed,0,Clerk,Rented,Good,1,No Delays,68258.0,39000.0,Personal,1
Female,62,2778.0,Unemployed,0.0,Graduate,Single,2,Business Owner,Owned,Good,0,No Delays,34443.0,67000.0,Home,1
Female,68,10708.0,Self-Employed,24.0,Graduate,Single,1,Engineer,Rented,Good,1,No Delays,132872.0,146000.0,Business,1
Male,36,3478.0,Self-Employed,13.0,High School,Married,3,Sales,Rented,Good,2,No Delays,39529.0,26000.0,Business,1
Male,59,8294.0,Salaried,3.0,Post-Graduate,Married,1,Engineer,Rented,Bad,0,Occasional Delays,97028.0,39000.0,Personal,0
Male,52,16126.0,Salaried,5.0,Graduate,Married,0,Business Owner,Rented,Good,0,Occasional Delays,196873.0,443000.0,Home,1
Male,63,9181.0,Salaried,15.0,Post-Graduate,Married,3,Manager,Rented,Good,1,Occasional Delays,110097.0,30000.0,Education,1
Female,43,6722.0,Salaried,20.0,Post-Graduate,Married,0,Engineer,Owned,None,1,No Delays,76744.0,39000.0,Car,1
Female,68,6974.0,Self-Employed,27.0,Graduate,Single,0,Clerk,Owned,Good,1,No Delays,88143.0,45000.0,Business,1
Male,22,4161.0,Salaried,0.0,Graduate,Married,1,Sales,Owned,Good,1,Occasional Delays,49796.0,25000.0,Education,1
Male,46,4478.0,Self-Employed,5.0,Graduate,Married,0,Clerk,Owned,Good,0,Occasional Delays,53189.0,141000.0,Home,0
Female,54,4812.0,Salaried,8.0,High School,Married,1,Others,Rented,Good,1,No Delays,54992.0,33000.0,Education,1
Male,37,10334.0,Salaried,14.0,Graduate,Married,0,Business Owner,Rented,Good,0,No Delays,120333.0,47000.0,Education,1
Female,66,7385.0,Salaried,11.0,High School,Single,1,Clerk,Owned,Good,2,No Delays,87493.0,11000.0,Personal,1
Male,38,8491.0,Salaried,2.0,Graduate,Married,0,Engineer,Mortgaged,Good,0,No Delays,98580.0,12000.0,Car,1
Female,27,4456.0,Salaried,2.0,High School,Married,2,Clerk,Mortgaged,Good,1,No Delays,51457.0,28000.0,Education,1
Male,22,968.0,Unemployed,0.0,High School,Single,2,Sales,Rented,Bad,0,Frequent Delays,10000.0,32000.0,Home,0
Female,53,5461.0,Salaried,13.0,High School,Married,0,Sales,Rented,Bad,0,Frequent Delays,70253.0,67000.0,Business,0
Female,23,4091.0,Retired,5.0,High School,Widowed,0,Others,Rented,Bad,0,Occasional Delays,45553.0,125000.0,Home,0
Female,43,6175.0,Salaried,1.0,Graduate,Married,0,Sales,Owned,Good,1,No Delays,78694.0,27000.0,Car,1
Female,21,755.0,Unemployed,0.0,Graduate,Divorced,0,Manager,Mortgaged,Good,1,No Delays,10000.0,6000.0,Personal,1
Female,56,15988.0,Salaried,28.0,Graduate,Single,2,Manager,Owned,Bad,2,Frequent Delays,192886.0,111000.0,Car,0
Female,56,5032.0,Retired,18.0,High School,Single,2,Sales,Mortgaged,Good,0,No Delays,59995.0,208000.0,Home,1
Male,67,6538.0,Salaried,25.0,High School,Single,0,Sales,Rented,Good,1,No Delays,76252.0,247000.0,Home,1
Female,52,4106.0,Self-Employed,18.0,High School,Married,0,Clerk,Rented,Bad,1,Frequent Delays,51989.0,29000.0,Personal,0
Female,18,1910.0,Retired,1.0,High School,Single,0,Others,Rented,Good,0,Occasional Delays,22436.0,5000.0,Personal,1
Male,41,8040.0,Salaried,11.0,Post-Graduate,Single,1,Business Owner,Rented,Good,0,No Delays,93973.0,48000.0,Education,1
Female,53,4572.0,Salaried,1.0,High School,Divorced,0,Sales,Owned,Bad,0,Frequent Delays,54095.0,25000.0,Car,0
Female,23,4069.0,Salaried,0.0,Graduate,Married,3,Sales,Rented,None,0,No Delays,47404.0,83000.0,Business,1
Female,58,4423.0,Retired,17.0,High School,Married,2,Sales,Rented,Good,0,No Delays,56176.0,22000.0,Personal,1
Male,63,4622.0,Salaried,9.0,High School,Single,0,Others,Rented,Good,1,No Delays,56192.0,94000.0,Home,1
Male,61,10602.0,Salaried,15.0,Graduate,Single,1,Engineer,Owned,Good,0,No Delays,122256.0,156000.0,Business,1
Female,48,9108.0,Salaried,21.0,Graduate,Single,3,Manager,Rented,Bad,1,Frequent Delays,108669.0,151000.0,Business,0
Female,37,3732.0,Salaried,8.0,High School,Married,1,Others,Mortgaged,Good,2,No Delays,43382.0,9000.0,Education,1
Male,41,3631.0,Self-Employed,10.0,High School,Divorced,0,Sales,Rented,Good,1,No Delays,40964.0,12000.0,Car,1
Female,42,3860.0,Salaried,20.0,Graduate,Married,0,Sales,Rented,None,1,No Delays,48025.0,130000.0,Home,1
Female,53,4554.0,Self-Employed,14.0,High School,Single,2,Sales,Mortgaged,Good,0,No Delays,56438.0,16000.0,Education,1
Male,38,2797.0,Retired,17.0,High School,Married,1,Clerk,Rented,None,2,No Delays,31241.0,70000.0,Home,1
Female,47,14151.0,Salaried,15.0,Post-Graduate,Single,1,Manager,Rented,None,0,No Delays,166213.0,112000.0,Business,1
Male,41,9007.0,Self-Employed,20.0,Graduate,Married,2,Engineer,Mortgaged,Good,1,No Delays,103901.0,59000.0,Personal,1
Male,61,5571.0,Salaried,20.0,Graduate,Married,2,Clerk,Rented,Bad,3,Occasional Delays,68055.0,32000.0,Education,0
Male,59,10333.0,Self-Employed,20.0,Graduate,Married,3,Engineer,Owned,Good,1,No Delays,128848.0,194000.0,Home,1
Female,47,6073.0,Salaried,27.0,Graduate,Single,0,Clerk,Owned,Bad,1,Occasional Delays,72438.0,220000.0,Home,0
Male,39,3802.0,Self-Employed,11.0,Graduate,Single,1,Clerk,Rented,Bad,0,Frequent Delays,45347.0,135000.0,Home,0
Male,45,5655.0,Salaried,22.0,Graduate,Widowed,2,Sales,Owned,Good,0,No Delays,65298.0,7000.0,Personal,1
Male,24,7500.0,Salaried,4.0,Graduate,Single,2,Engineer,Mortgaged,Bad,1,Frequent Delays,91828.0,206000.0,Home,0
Male,52,4269.0,Salaried,6.0,High School,Single,1,Others,Owned,Bad,0,Frequent Delays,47438.0,19000.0,Education,0
Female,45,5852.0,Salaried,8.0,Graduate,Single,0,Engineer,Rented,Good,1,No Delays,71865.0,78000.0,Business,1
Male,31,6170.0,Self-Employed,4.0,Graduate,Single,2,Engineer,Owned,Good,0,Occasional Delays,69639.0,34000.0,Personal,1
Male,27,13814.0,Salaried,1.0,Post-Graduate,Married,2,Manager,Rented,Good,2,Occasional Delays,166248.0,175000.0,Business,1
Female,33,10307.0,Self-Employed,4.0,Graduate,Married,0,Engineer,Mortgaged,Good,0,Occasional Delays,120530.0,218000.0,Home,1
Male,33,6618.0,Salaried,7.0,Graduate,Single,1,Manager,Rented,None,1,No Delays,81008.0,48000.0,Education,1
Male,48,5316.0,Self-Employed,11.0,High School,Married,0,Sales,Mortgaged,Bad,1,Frequent Delays,66653.0,15000.0,Personal,0
Male,59,9318.0,Salaried,19.0,Graduate,Married,0,Engineer,Owned,Good,0,No Delays,108703.0,319000.0,Home,1
Male,42,4941.0,Salaried,1.0,High School,Married,0,Sales,Owned,Good,0,No Delays,54971.0,98000.0,Home,1
Male,30,5338.0,Salaried,9.0,Graduate,Divorced,1,Sales,Mortgaged,Good,0,Occasional Delays,62308.0,58000.0,Business,1
Male,23,3111.0,Self-Employed,2.0,High School,Divorced,1,Sales,Mortgaged,Good,0,No Delays,34167.0,11000.0,Car,1
Male,61,6961.0,Salaried,8.0,Graduate,Single,1,Engineer,Mortgaged,Good,0,No Delays,80709.0,152000.0,Home,1
Female,26,4111.0,Retired,8.0,High School,Married,1,Clerk,Rented,Good,0,No Delays,52474.0,17000.0,Education,1
Male,62,4663.0,Retired,39.0,Graduate,Married,2,Sales,Rented,Good,1,No Delays,51104.0,9000.0,Car,1
Female,53,7914.0,Salaried,23.0,Post-Graduate,Widowed,0,Manager,Owned,None,0,No Delays,91463.0,239000.0,Home,1
Female,60,4386.0,Self-Employed,7.0,High School,Married,0,Sales,Mortgaged,Good,3,No Delays,49376.0,21000.0,Personal,1
Male,37,4207.0,Salaried,0.0,Graduate,Widowed,2,Clerk,Rented,Good,1,No Delays,47130.0,6000.0,Car,1
Female,35,5621.0,Salaried,5.0,Graduate,Married,0,Clerk,Rented,Good,0,Occasional Delays,65447.0,35000.0,Car,1
Male,60,6008.0,Self-Employed,11.0,High School,Single,3,Sales,Rented,None,0,No Delays,73739.0,14000.0,Personal,1
Female,38,6065.0,Self-Employed,18.0,Graduate,Married,2,Sales,Owned,Bad,2,Frequent Delays,77644.0,151000.0,Home,0
Male,21,4618.0,Self-Employed,2.0,High School,Widowed,1,Clerk,Mortgaged,Bad,0,Frequent Delays,57794.0,163000.0,Home,0
Male,67,8627.0,Salaried,16.0,Graduate,Divorced,3,Engineer,Owned,Good,1,No Delays,107373.0,119000.0,Business,1
Male,50,7436.0,Salaried,1.0,Graduate,Single,0,Engineer,Rented,Good,1,No Delays,87899.0,31000.0,Car,1
Female,44,15833.0,Salaried,10.0,Graduate,Married,0,Manager,Rented,Good,0,No Delays,194241.0,32000.0,Personal,1
Male,24,10179.0,Self-Employed,6.0,Graduate,Single,1,Engineer,Rented,Good,1,No Delays,117724.0,182000.0,Business,1
Female,23,3411.0,Salaried,1.0,High School,Single,0,Sales,Rented,Good,0,No Delays,40711.0,53000.0,Business,1
